loanamount,totaldue,interest,termyears,rateofinterest,referredbysomeone,prevloan_loannumber_count,prevloan_loannumber_mean,prevloan_loannumber_max,prevloan_loannumber_min,prevloan_loannumber_sum,prevloan_loanamount_count,prevloan_loanamount_mean,prevloan_loanamount_max,prevloan_loanamount_min,prevloan_loanamount_sum,prevloan_totaldue_count,prevloan_totaldue_mean,prevloan_totaldue_max,prevloan_totaldue_min,prevloan_totaldue_sum,prevloan_interest_count,prevloan_interest_mean,prevloan_interest_max,prevloan_interest_min,prevloan_interest_sum,prevloan_termyears_count,prevloan_termyears_mean,prevloan_termyears_max,prevloan_termyears_min,prevloan_termyears_sum,prevloan_rateofinterest_count,prevloan_rateofinterest_mean,prevloan_rateofinterest_max,prevloan_rateofinterest_min,prevloan_rateofinterest_sum,prevloan_referredbysomeone_count,prevloan_referredbysomeone_sum,prevloan_diff_due_and_repay_count,prevloan_diff_due_and_repay_mean,prevloan_diff_due_and_repay_max,prevloan_diff_due_and_repay_min,prevloan_diff_due_and_repay_sum,prevloan_diff_closed_and_due_count,prevloan_diff_closed_and_due_mean,prevloan_diff_closed_and_due_max,prevloan_diff_closed_and_due_min,prevloan_diff_closed_and_due_sum,prevloan_due_dayofweek_count,prevloan_due_dayofweek_mean,prevloan_due_dayofweek_max,prevloan_due_dayofweek_min,prevloan_due_dayofweek_sum,prevloan_due_month_count,prevloan_due_month_mean,prevloan_due_month_max,prevloan_due_month_min,prevloan_due_month_sum,prevloan_repaid_dayofweek_count,prevloan_repaid_dayofweek_mean,prevloan_repaid_dayofweek_max,prevloan_repaid_dayofweek_min,prevloan_repaid_dayofweek_sum,prevloan_repaid_month_count,prevloan_repaid_month_mean,prevloan_repaid_month_max,prevloan_repaid_month_min,prevloan_repaid_month_sum,prevloan_is_month_start_repaid_count,prevloan_is_month_start_repaid_mean,prevloan_is_month_start_repaid_sum,prevloan_is_month_end_repaid_count,prevloan_is_month_end_repaid_mean,prevloan_is_month_end_repaid_sum,prevloan_is_month_start_duedate_count,prevloan_is_month_start_duedate_mean,prevloan_is_month_start_duedate_sum,prevloan_is_month_end_duedate_count,prevloan_is_month_end_duedate_mean,prevloan_is_month_end_duedate_sum,longitude_gps,latitude_gps,customers_age,prevloan_referredbysomeone_mean_False,prevloan_referredbysomeone_mean_True,prevloan_referredbysomeone_max_False,prevloan_referredbysomeone_max_True,prevloan_referredbysomeone_min_False,prevloan_referredbysomeone_min_True,prevloan_is_month_start_repaid_max_False,prevloan_is_month_start_repaid_max_True,prevloan_is_month_start_repaid_min_False,prevloan_is_month_start_repaid_min_True,prevloan_is_month_end_repaid_max_False,prevloan_is_month_end_repaid_max_True,prevloan_is_month_end_repaid_min_False,prevloan_is_month_end_repaid_min_True,prevloan_is_month_start_duedate_max_False,prevloan_is_month_start_duedate_max_True,prevloan_is_month_start_duedate_min_False,prevloan_is_month_start_duedate_min_True,prevloan_is_month_end_duedate_max_False,prevloan_is_month_end_duedate_max_True,prevloan_is_month_end_duedate_min_False,prevloan_is_month_end_duedate_min_True,bank_account_type_Current,bank_account_type_Other,bank_account_type_Savings,bank_name_clients_Access Bank,bank_name_clients_Diamond Bank,bank_name_clients_EcoBank,bank_name_clients_FCMB,bank_name_clients_Fidelity Bank,bank_name_clients_First Bank,bank_name_clients_GT Bank,bank_name_clients_Heritage Bank,bank_name_clients_Skye Bank,bank_name_clients_Stanbic IBTC,bank_name_clients_Sterling Bank,bank_name_clients_UBA,bank_name_clients_Union Bank,bank_name_clients_Unity Bank,bank_name_clients_Wema Bank,bank_name_clients_Zenith Bank,employment_status_clients_Permanent,employment_status_clients_Retired,employment_status_clients_Self-Employed,employment_status_clients_Student,employment_status_clients_Unemployed,target
10000.0,13000.0,3000.0,0.0821917808219178,3.6500000000000004,False,4.0,2.5,4.0,1.0,10.0,4.0,12500.0,20000.0,10000.0,50000.0,4.0,15500.0,24500.0,11500.0,62000.0,4.0,3000.0,4500.0,1500.0,12000.0,4.0,0.07191780821917808,0.0821917808219178,0.0410958904109589,0.2876712328767123,4.0,3.4218750000000004,3.6500000000000004,2.7375000000000003,13.687500000000002,4.0,0.0,4.0,68569.75,75685.0,63582.0,274279.0,4.0,69329.0,76294.0,64492.0,277316.0,4.0,2.25,4.0,0.0,9.0,4.0,5.5,7.0,4.0,22.0,4.0,1.75,3.0,0.0,7.0,4.0,5.5,7.0,4.0,22.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,7.425798599999999,9.0168481,25.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
10000.0,13000.0,3000.0,0.0821917808219178,3.6500000000000004,False,1.0,1.0,1.0,1.0,1.0,1.0,10000.0,10000.0,10000.0,10000.0,1.0,13000.0,13000.0,13000.0,13000.0,1.0,3000.0,3000.0,3000.0,3000.0,1.0,0.0821917808219178,0.0821917808219178,0.0821917808219178,0.0821917808219178,1.0,3.6500000000000004,3.6500000000000004,3.6500000000000004,3.6500000000000004,1.0,0.0,1.0,29782.0,29782.0,29782.0,29782.0,1.0,30692.0,30692.0,30692.0,30692.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,5.0,5.0,1.0,4.0,4.0,4.0,4.0,1.0,5.0,5.0,5.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.902077499999999,8.8469304,33.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20000.0,22250.0,2250.0,0.0410958904109589,2.7375000000000003,False,3.0,2.0,3.0,1.0,6.0,3.0,10000.0,10000.0,10000.0,30000.0,3.0,11500.0,11500.0,11500.0,34500.0,3.0,1500.0,1500.0,1500.0,4500.0,3.0,0.0410958904109589,0.0410958904109589,0.0410958904109589,0.1232876712328767,3.0,3.6500000000000004,3.6500000000000004,3.6500000000000004,10.950000000000001,3.0,0.0,3.0,48149.333333333336,79183.0,29958.0,144448.0,3.0,48758.333333333336,79792.0,30567.0,146275.0,3.0,2.0,4.0,0.0,6.0,3.0,6.333333333333333,7.0,6.0,19.0,3.0,3.0,4.0,2.0,9.0,3.0,6.333333333333333,7.0,6.0,19.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,7.060757700000001,4.8214775,29.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
40000.0,48000.0,8000.0,0.1643835616438356,1.2166666666666668,False,10.0,5.5,10.0,1.0,55.0,10.0,19500.0,40000.0,10000.0,195000.0,10.0,22827.5,44000.0,11500.0,228275.0,10.0,3327.5,4000.0,1500.0,33275.0,10.0,0.07808219178082192,0.0821917808219178,0.0410958904109589,0.7808219178082192,10.0,2.42725,3.6500000000000004,1.2166666666666668,24.2725,10.0,0.0,10.0,39494.9,75597.0,2276.0,394949.0,10.0,35509.1,76506.0,208.0,355091.0,10.0,1.1,3.0,0.0,11.0,10.0,4.8,12.0,1.0,48.0,10.0,2.6,6.0,0.0,26.0,10.0,4.8,12.0,1.0,48.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,8.4940222,12.033589,35.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
40000.0,44000.0,4000.0,0.0821917808219178,1.2166666666666668,False,14.0,7.5,14.0,1.0,105.0,14.0,20714.285714285714,40000.0,10000.0,290000.0,14.0,23791.071428571428,44000.0,11125.0,333075.0,14.0,3076.785714285714,4500.0,1125.0,43075.0,14.0,0.07338551859099804,0.0821917808219178,0.0410958904109589,1.0273972602739725,14.0,2.3145634920634923,3.6500000000000004,1.2166666666666668,32.40388888888889,14.0,0.0,14.0,53256.71428571428,85344.0,22184.0,745594.0,14.0,46440.42857142857,86247.0,165.0,650166.0,14.0,2.0714285714285716,4.0,0.0,29.0,14.0,6.785714285714286,12.0,1.0,95.0,14.0,2.4285714285714284,6.0,0.0,34.0,14.0,6.714285714285714,12.0,1.0,94.0,14.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,14.0,0.2857142857142857,4.0,,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40000.0,44000.0,4000.0,0.0821917808219178,1.2166666666666668,False,13.0,7.0,13.0,1.0,91.0,13.0,29230.76923076923,40000.0,10000.0,380000.0,13.0,33407.692307692305,44800.0,13000.0,434300.0,13.0,4176.923076923077,4800.0,3000.0,54300.0,13.0,0.08219178082191779,0.0821917808219178,0.0821917808219178,1.0684931506849313,13.0,2.040256410256411,3.6500000000000004,1.2166666666666668,26.52333333333334,13.0,0.0,13.0,45082.692307692305,72805.0,2708.0,586075.0,13.0,37496.846153846156,73716.0,121.0,487459.0,13.0,1.0,4.0,0.0,13.0,13.0,6.615384615384615,12.0,1.0,86.0,13.0,2.6153846153846154,6.0,0.0,34.0,13.0,6.384615384615385,12.0,1.0,83.0,13.0,0.0,0.0,13.0,0.07692307692307693,1.0,13.0,0.0,0.0,13.0,0.15384615384615385,2.0,3.4665732000000005,6.4367583,36.0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
20000.0,24500.0,4500.0,0.0821917808219178,2.7375000000000003,False,9.0,5.0,9.0,1.0,45.0,9.0,15555.555555555555,30000.0,10000.0,140000.0,9.0,18383.333333333332,36800.0,11400.0,165450.0,9.0,2827.777777777778,6800.0,1400.0,25450.0,9.0,0.0639269406392694,0.1643835616438356,0.0410958904109589,0.5753424657534246,9.0,3.0664506172839507,3.6500000000000004,1.3788888888888888,27.598055555555558,9.0,0.0,9.0,39976.444444444445,83704.0,0.0,359788.0,9.0,28404.0,84780.0,153.0,255636.0,9.0,1.7777777777777777,4.0,0.0,16.0,9.0,7.0,12.0,1.0,63.0,9.0,2.7777777777777777,5.0,0.0,25.0,9.0,7.0,12.0,1.0,63.0,9.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30000.0,34500.0,4500.0,0.0821917808219178,1.825,False,3.0,2.0,3.0,1.0,6.0,3.0,13333.333333333334,20000.0,10000.0,40000.0,3.0,15833.333333333334,24500.0,11500.0,47500.0,3.0,2500.0,4500.0,1500.0,7500.0,3.0,0.0547945205479452,0.0821917808219178,0.0410958904109589,0.1643835616438356,3.0,3.3458333333333337,3.6500000000000004,2.7375000000000003,10.037500000000001,3.0,0.0,3.0,46504.333333333336,49215.0,41753.0,139513.0,3.0,30421.666666666668,49187.0,292.0,91265.0,3.0,1.3333333333333333,4.0,0.0,4.0,3.0,6.0,7.0,5.0,18.0,3.0,1.6666666666666667,3.0,1.0,5.0,3.0,6.0,7.0,5.0,18.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,4.5295382,7.757024799999999,40.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
30000.0,34500.0,4500.0,0.0821917808219178,1.825,False,8.0,4.5,8.0,1.0,36.0,8.0,18750.0,30000.0,10000.0,150000.0,8.0,22237.5,34500.0,11500.0,177900.0,8.0,3487.5,4500.0,1500.0,27900.0,8.0,0.07705479452054793,0.0821917808219178,0.0410958904109589,0.6164383561643835,8.0,2.6918750000000005,3.6500000000000004,1.825,21.535000000000004,8.0,0.0,8.0,45321.5,61491.0,15052.0,362572.0,8.0,46156.875,62401.0,15961.0,369255.0,8.0,2.0,3.0,0.0,16.0,8.0,4.0,7.0,2.0,32.0,8.0,3.625,6.0,0.0,29.0,8.0,3.75,6.0,2.0,30.0,8.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,7.5749554,9.0251491,36.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
10000.0,13000.0,3000.0,0.0821917808219178,3.6500000000000004,False,1.0,1.0,1.0,1.0,1.0,1.0,10000.0,10000.0,10000.0,10000.0,1.0,13000.0,13000.0,13000.0,13000.0,1.0,3000.0,3000.0,3000.0,3000.0,1.0,0.0821917808219178,0.0821917808219178,0.0821917808219178,0.0821917808219178,1.0,3.6500000000000004,3.6500000000000004,3.6500000000000004,3.6500000000000004,1.0,0.0,1.0,80199.0,80199.0,80199.0,80199.0,1.0,80808.0,80808.0,80808.0,80808.0,1.0,2.0,2.0,2.0,2.0,1.0,7.0,7.0,7.0,7.0,1.0,5.0,5.0,5.0,5.0,1.0,7.0,7.0,7.0,7.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.4573084,6.4362870999999995,30.0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
10000.0,11500.0,1500.0,0.0410958904109589,3.6500000000000004,True,1.0,1.0,1.0,1.0,1.0,1.0,10000.0,10000.0,10000.0,10000.0,1.0,11500.0,11500.0,11500.0,11500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,0.0410958904109589,0.0410958904109589,0.0410958904109589,0.0410958904109589,1.0,3.6500000000000004,3.6500000000000004,3.6500000000000004,3.6500000000000004,1.0,1.0,1.0,27303.0,27303.0,27303.0,27303.0,1.0,27912.0,27912.0,27912.0,27912.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,7.0,7.0,7.0,1.0,6.0,6.0,6.0,6.0,1.0,7.0,7.0,7.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.592018299999999,6.3235483,28.0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
20000.0,21500.0,1500.0,0.0410958904109589,1.8250000000000002,False,9.0,5.0,9.0,1.0,45.0,9.0,17777.777777777777,30000.0,10000.0,160000.0,9.0,20336.11111111111,34500.0,11500.0,183025.0,9.0,2558.3333333333335,4500.0,1500.0,23025.0,9.0,0.059360730593607296,0.0821917808219178,0.0410958904109589,0.5342465753424657,9.0,2.681172839506173,3.6500000000000004,1.825,24.13055555555556,9.0,0.0,9.0,47183.444444444445,59125.0,33627.0,424651.0,9.0,45025.77777777778,59734.0,14144.0,405232.0,9.0,1.4444444444444444,4.0,0.0,13.0,9.0,4.111111111111111,7.0,1.0,37.0,9.0,2.4444444444444446,5.0,0.0,22.0,9.0,4.0,7.0,1.0,36.0,9.0,0.1111111111111111,1.0,9.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,3.3396800000000004,6.661054400000001,33.0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
10000.0,13000.0,3000.0,0.0821917808219178,3.6500000000000004,False,1.0,1.0,1.0,1.0,1.0,1.0,10000.0,10000.0,10000.0,10000.0,1.0,13000.0,13000.0,13000.0,13000.0,1.0,3000.0,3000.0,3000.0,3000.0,1.0,0.0821917808219178,0.0821917808219178,0.0821917808219178,0.0821917808219178,1.0,3.6500000000000004,3.6500000000000004,3.6500000000000004,3.6500000000000004,1.0,0.0,1.0,67242.0,67242.0,67242.0,67242.0,1.0,67852.0,67852.0,67852.0,67852.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,8.0,8.0,8.0,1.0,2.0,2.0,2.0,2.0,1.0,7.0,7.0,7.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.0053893,4.9033644999999995,30.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10000.0,13000.0,3000.0,0.0821917808219178,3.6500000000000004,False,1.0,1.0,1.0,1.0,1.0,1.0,10000.0,10000.0,10000.0,10000.0,1.0,13000.0,13000.0,13000.0,13000.0,1.0,3000.0,3000.0,3000.0,3000.0,1.0,0.0821917808219178,0.0821917808219178,0.0821917808219178,0.0821917808219178,1.0,3.6500000000000004,3.6500000000000004,3.6500000000000004,3.6500000000000004,1.0,0.0,1.0,72397.0,72397.0,72397.0,72397.0,1.0,73005.0,73005.0,73005.0,73005.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,7.0,7.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,7.0,7.0,7.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20000.0,22250.0,2250.0,0.0410958904109589,2.7375000000000003,True,2.0,1.5,2.0,1.0,3.0,2.0,10000.0,10000.0,10000.0,20000.0,2.0,11500.0,11500.0,11500.0,23000.0,2.0,1500.0,1500.0,1500.0,3000.0,2.0,0.0410958904109589,0.0410958904109589,0.0410958904109589,0.0821917808219178,2.0,3.6500000000000004,3.6500000000000004,3.6500000000000004,7.300000000000001,2.0,2.0,2.0,49122.0,69604.0,28640.0,98244.0,2.0,49731.5,70214.0,29249.0,99463.0,2.0,2.0,2.0,2.0,4.0,2.0,6.5,7.0,6.0,13.0,2.0,1.0,1.0,1.0,2.0,2.0,6.5,7.0,6.0,13.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,6.3018415,5.1134272,38.0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
40000.0,44000.0,4000.0,0.0821917808219178,1.2166666666666668,False,9.0,5.0,9.0,1.0,45.0,9.0,17777.777777777777,30000.0,10000.0,160000.0,9.0,20666.666666666668,36800.0,11500.0,186000.0,9.0,2888.8888888888887,6800.0,1500.0,26000.0,9.0,0.0684931506849315,0.1643835616438356,0.0410958904109589,0.6164383561643836,9.0,2.7487654320987653,3.6500000000000004,1.3788888888888888,24.738888888888887,9.0,0.0,9.0,43947.555555555555,84940.0,1935.0,395528.0,9.0,46416.22222222222,85550.0,2845.0,417746.0,9.0,2.3333333333333335,4.0,1.0,21.0,9.0,6.111111111111111,12.0,3.0,55.0,9.0,1.4444444444444444,4.0,0.0,13.0,9.0,6.111111111111111,12.0,3.0,55.0,9.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,3.2671872000000004,6.5358160000000005,35.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
10000.0,13000.0,3000.0,0.0821917808219178,3.6500000000000004,False,2.0,1.5,2.0,1.0,3.0,2.0,10000.0,10000.0,10000.0,20000.0,2.0,13000.0,13000.0,13000.0,26000.0,2.0,3000.0,3000.0,3000.0,6000.0,2.0,0.0821917808219178,0.0821917808219178,0.0821917808219178,0.1643835616438356,2.0,3.6500000000000004,3.6500000000000004,3.6500000000000004,7.300000000000001,2.0,0.0,2.0,53960.5,54427.0,53494.0,107921.0,2.0,54570.5,55037.0,54104.0,109141.0,2.0,1.5,3.0,0.0,3.0,2.0,6.5,7.0,6.0,13.0,2.0,1.5,2.0,1.0,3.0,2.0,6.5,7.0,6.0,13.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,7.4788795,9.013030300000002,25.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
30000.0,34500.0,4500.0,0.0821917808219178,1.825,False,9.0,5.0,9.0,1.0,45.0,9.0,20000.0,30000.0,10000.0,180000.0,9.0,23755.555555555555,34500.0,13000.0,213800.0,9.0,3755.5555555555557,4500.0,3000.0,33800.0,9.0,0.0821917808219178,0.0821917808219178,0.0821917808219178,0.7397260273972602,9.0,2.5910493827160495,3.6500000000000004,1.7844444444444445,23.319444444444446,9.0,0.0,9.0,53915.666666666664,78830.0,32214.0,485241.0,9.0,54758.333333333336,79439.0,32822.0,492825.0,9.0,1.3333333333333333,4.0,0.0,12.0,9.0,6.333333333333333,12.0,1.0,57.0,9.0,2.6666666666666665,6.0,1.0,24.0,9.0,6.444444444444445,12.0,1.0,58.0,9.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,3.2758097999999998,6.570848599999999,44.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
10000.0,13000.0,3000.0,0.0821917808219178,3.6500000000000004,False,5.0,3.0,5.0,1.0,15.0,5.0,10000.0,10000.0,10000.0,50000.0,5.0,12700.0,13000.0,11500.0,63500.0,5.0,2700.0,3000.0,1500.0,13500.0,5.0,0.07397260273972603,0.0821917808219178,0.0410958904109589,0.3698630136986301,5.0,3.65,3.6500000000000004,3.6500000000000004,18.25,5.0,0.0,5.0,52524.0,59019.0,42521.0,262620.0,5.0,53313.4,59627.0,43430.0,266567.0,5.0,2.8,4.0,0.0,14.0,5.0,5.0,7.0,3.0,25.0,5.0,3.2,4.0,2.0,16.0,5.0,4.8,7.0,3.0,24.0,5.0,0.2,1.0,5.0,0.2,1.0,5.0,0.0,0.0,5.0,0.0,0.0,3.3676477999999994,6.6021739,31.0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30000.0,34500.0,4500.0,0.0821917808219178,1.825,False,7.0,4.0,7.0,1.0,28.0,7.0,11428.57142857143,20000.0,10000.0,80000.0,7.0,14642.857142857143,24500.0,13000.0,102500.0,7.0,3214.285714285714,4500.0,3000.0,22500.0,7.0,0.0821917808219178,0.0821917808219178,0.0821917808219178,0.5753424657534246,7.0,3.5196428571428577,3.6500000000000004,2.7375000000000003,24.637500000000003,7.0,0.0,7.0,58415.71428571428,81790.0,31624.0,408910.0,7.0,59239.42857142857,82700.0,32232.0,414676.0,7.0,2.142857142857143,4.0,0.0,15.0,7.0,5.428571428571429,12.0,2.0,38.0,7.0,3.2857142857142856,6.0,1.0,23.0,7.0,3.7142857142857144,6.0,1.0,26.0,7.0,0.0,0.0,7.0,0.2857142857142857,2.0,7.0,0.14285714285714285,1.0,7.0,0.14285714285714285,1.0,-84.6372525,39.3560377,38.0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
10000.0,11125.0,1125.0,0.0410958904109589,2.7375000000000003,False,5.0,3.0,5.0,1.0,15.0,5.0,10000.0,10000.0,10000.0,50000.0,5.0,12325.0,13000.0,11125.0,61625.0,5.0,2325.0,3000.0,1125.0,11625.0,5.0,0.06575342465753424,0.0821917808219178,0.0410958904109589,0.3287671232876712,5.0,3.4675000000000002,3.6500000000000004,2.7375000000000003,17.337500000000002,5.0,0.0,5.0,49647.4,64537.0,14165.0,248237.0,5.0,50668.6,65463.0,15619.0,253343.0,5.0,1.4,3.0,0.0,7.0,5.0,5.8,10.0,1.0,29.0,5.0,2.2,4.0,0.0,11.0,5.0,6.0,10.0,2.0,30.0,5.0,0.4,2.0,5.0,0.2,1.0,5.0,0.2,1.0,5.0,0.2,1.0,3.1688924,6.4981531,32.0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
40000.0,48000.0,8000.0,0.1643835616438356,1.2166666666666668,False,14.0,7.5,14.0,1.0,105.0,14.0,24642.85714285714,40000.0,10000.0,345000.0,14.0,29983.928571428572,48000.0,12250.0,419775.0,14.0,5341.071428571428,9000.0,2250.0,74775.0,14.0,0.11741682974559686,0.1643835616438356,0.0821917808219178,1.643835616438356,14.0,2.1248214285714284,3.6500000000000004,1.2166666666666668,29.7475,14.0,0.0,14.0,44346.0,65056.0,2574.0,620844.0,14.0,45320.92857142857,65965.0,5912.0,634493.0,14.0,1.5,4.0,0.0,21.0,14.0,7.214285714285714,12.0,1.0,101.0,14.0,2.642857142857143,4.0,0.0,37.0,14.0,7.071428571428571,12.0,2.0,99.0,14.0,0.0,0.0,14.0,0.07142857142857142,1.0,14.0,0.0,0.0,14.0,0.0,0.0,3.3207925000000005,6.5182743,38.0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
10000.0,13000.0,3000.0,0.0821917808219178,3.6500000000000004,True,1.0,1.0,1.0,1.0,1.0,1.0,10000.0,10000.0,10000.0,10000.0,1.0,13000.0,13000.0,13000.0,13000.0,1.0,3000.0,3000.0,3000.0,3000.0,1.0,0.0821917808219178,0.0821917808219178,0.0821917808219178,0.0821917808219178,1.0,3.6500000000000004,3.6500000000000004,3.6500000000000004,3.6500000000000004,1.0,1.0,1.0,81010.0,81010.0,81010.0,81010.0,1.0,81620.0,81620.0,81620.0,81620.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,7.0,7.0,7.0,1.0,6.0,6.0,6.0,6.0,1.0,7.0,7.0,7.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.3005564,6.673669500000001,42.0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
